Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;17.07.2022;Totalt;4244;100;24;24;0;0;100;3913;331;134;69;122;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;1;4094;100;24;24;0;1;99,98;3683;410;129;216;60;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;2;3912;100;24;24;0;0;100;3447;465;171;198;85;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning Fylkeshuset;4094;100;24;24;0;1;99,98;3682;411;129;217;60;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt i retning Langnestunnelen;3912;100;24;24;0;0;100;3448;464;171;197;85;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-18T00:00+02:00;2022-07-19T00:00+02:00;18.07.2022;Totalt;8006;100;24;24;0;1;99,99;7130;875;300;414;145;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;1;3866;100;24;24;0;3;99,92;3466;397;102;221;64;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;2;3776;100;24;24;0;6;99,84;3289;481;175;208;87;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning Fylkeshuset;3869;100;24;24;0;6;99,84;3466;397;102;221;64;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt i retning Langnestunnelen;3773;100;24;24;0;3;99,92;3289;481;175;208;87;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-19T00:00+02:00;2022-07-20T00:00+02:00;19.07.2022;Totalt;7642;100;24;24;0;9;99,88;6755;878;277;429;151;21;21;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;1;3683;100;24;24;0;0;100;3371;312;88;148;68;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;2;3598;100;24;24;0;0;100;3215;383;145;142;85;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt i retning Fylkeshuset;3683;100;24;24;0;0;100;3371;312;88;148;68;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt i retning Langnestunnelen;3598;100;24;24;0;0;100;3215;383;145;142;85;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-20T00:00+02:00;2022-07-21T00:00+02:00;20.07.2022;Totalt;7281;100;24;24;0;0;100;6586;695;233;290;153;19;19;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;1;4146;100;24;24;0;0;100;3806;340;126;139;70;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;2;3820;100;24;24;0;0;100;3427;393;170;117;100;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt i retning Fylkeshuset;4146;100;24;24;0;0;100;3806;340;126;139;70;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt i retning Langnestunnelen;3820;100;24;24;0;0;100;3427;393;170;117;100;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt;7966;100;24;24;0;0;100;7233;733;296;256;170;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;1;3994;100;24;24;0;0;100;3684;310;102;131;72;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;2;3814;100;24;24;0;0;100;3382;432;186;137;104;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Fylkeshuset;3994;100;24;24;0;0;100;3684;310;102;131;72;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Langnestunnelen;3814;100;24;24;0;0;100;3382;432;186;137;104;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt;7808;100;24;24;0;0;100;7066;742;288;268;176;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;1;2997;100;24;24;0;0;100;2797;200;87;60;52;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;2;2972;100;24;24;0;0;100;2715;257;108;62;87;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Fylkeshuset;2997;100;24;24;0;0;100;2797;200;87;60;52;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Langnestunnelen;2972;100;24;24;0;0;100;2715;257;108;62;87;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt;5969;100;24;24;0;0;100;5512;457;195;122;139;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;1;2125;100;24;24;0;0;100;1945;180;76;41;58;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;2;2254;100;24;24;0;0;100;2042;212;81;44;81;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Fylkeshuset;2125;100;24;24;0;0;100;1945;180;76;41;58;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Langnestunnelen;2254;100;24;24;0;0;100;2042;212;81;44;81;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt;4379;100;24;24;0;0;100;3987;392;157;85;139;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;1;3896;100;24;24;0;0;100;3559;337;100;166;67;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;2;3812;100;24;24;0;0;100;3414;398;157;141;92;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Fylkeshuset;3896;100;24;24;0;0;100;3559;337;100;166;67;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Langnestunnelen;3812;100;24;24;0;0;100;3414;398;157;141;92;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt;7708;100;24;24;0;0;100;6973;735;257;307;159;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;1;3496;100;24;24;0;0;100;3201;295;90;141;59;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;2;3506;100;24;24;0;1;99,97;3118;387;160;140;82;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Fylkeshuset;3496;100;24;24;0;0;100;3201;295;90;141;59;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Langnestunnelen;3506;100;24;24;0;1;99,97;3118;387;160;140;82;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt;7002;100;24;24;0;1;99,99;6319;682;250;281;141;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;1;4094;100;24;24;0;0;100;3810;284;99;111;69;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;2;3927;100;24;24;0;0;100;3545;382;176;113;88;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Fylkeshuset;4094;100;24;24;0;0;100;3810;284;99;111;69;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Langnestunnelen;3927;100;24;24;0;0;100;3545;382;176;113;88;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt;8021;100;24;24;0;0;100;7355;666;275;224;157;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;1;3727;100;24;24;0;0;100;3454;273;88;126;56;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;2;3555;100;24;24;0;0;100;3214;341;153;105;78;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Fylkeshuset;3727;100;24;24;0;0;100;3454;273;88;126;56;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Langnestunnelen;3555;100;24;24;0;0;100;3214;341;153;105;78;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt;7282;100;24;24;0;0;100;6668;614;241;231;134;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;1;3566;100;24;24;0;0;100;3269;297;90;137;62;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;2;3526;100;24;24;0;0;100;3162;364;142;125;90;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Fylkeshuset;3566;100;24;24;0;0;100;3269;297;90;137;62;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Langnestunnelen;3526;100;24;24;0;0;100;3162;364;142;125;90;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt;7092;100;24;24;0;0;100;6431;661;232;262;152;15;15;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;1;2477;100;24;24;0;0;100;2278;199;69;60;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;2;2403;100;24;24;0;0;100;2189;214;89;54;70;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Fylkeshuset;2477;100;24;24;0;0;100;2278;199;69;60;68;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Langnestunnelen;2403;100;24;24;0;0;100;2189;214;89;54;70;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt;4880;100;24;24;0;0;100;4467;413;158;114;138;3;3;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;1;2020;100;24;24;0;0;100;1872;148;58;34;54;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;2;2028;100;24;24;0;0;100;1851;177;70;34;67;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Fylkeshuset;2019;100;24;24;0;0;100;1871;148;58;34;54;2;2;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Langnestunnelen;2029;100;24;24;0;0;100;1852;177;70;34;67;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt;4048;100;24;24;0;0;100;3723;325;128;68;121;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;1;4220;100;24;24;0;0;100;3900;320;102;149;63;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;2;4055;100;24;24;0;0;100;3636;419;183;146;82;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Fylkeshuset;4220;100;24;24;0;0;100;3900;320;102;149;63;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Langnestunnelen;4055;100;24;24;0;0;100;3636;419;183;146;82;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt;8275;100;24;24;0;0;100;7536;739;285;295;145;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;1;4343;100;24;24;0;0;100;3993;350;119;160;62;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;2;4190;100;24;24;0;0;100;3764;426;191;135;89;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Fylkeshuset;4343;100;24;24;0;0;100;3993;350;119;160;62;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Langnestunnelen;4190;100;24;24;0;0;100;3764;426;191;135;89;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt;8533;100;24;24;0;0;100;7757;776;310;295;151;20;20;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;1;3852;100;24;24;0;0;100;3545;307;89;143;66;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;2;3733;100;24;24;0;1;99,97;3353;379;156;132;86;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Fylkeshuset;3852;100;24;24;0;0;100;3545;307;89;143;66;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Langnestunnelen;3733;100;24;24;0;1;99,97;3353;379;156;132;86;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt;7585;100;24;24;0;1;99,99;6898;686;245;275;152;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;1;4326;100;24;24;0;0;100;4007;319;100;143;66;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;2;4197;100;24;24;0;0;100;3800;397;172;129;80;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Fylkeshuset;4326;100;24;24;0;0;100;4007;319;100;143;66;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Langnestunnelen;4197;100;24;24;0;0;100;3800;397;172;129;80;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt;8523;100;24;24;0;0;100;7807;716;272;272;146;26;26;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;1;4364;100;24;24;0;0;100;4059;305;114;119;64;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;2;4185;100;24;24;0;0;100;3797;388;183;115;84;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt i retning Fylkeshuset;4364;100;24;24;0;0;100;4059;305;114;119;64;8;8;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt i retning Langnestunnelen;4185;100;24;24;0;0;100;3797;388;183;115;84;6;6;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt;8549;100;24;24;0;0;100;7856;693;297;234;148;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;1;2702;100;24;24;0;0;100;2561;141;49;46;46;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;2;2684;100;24;24;0;0;100;2501;183;74;48;61;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt i retning Fylkeshuset;2702;100;24;24;0;0;100;2561;141;49;46;46;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt i retning Langnestunnelen;2684;100;24;24;0;0;100;2501;183;74;48;61;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt;5386;100;24;24;0;0;100;5062;324;123;94;107;0;0;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;1;2222;100;24;24;0;0;100;2096;126;42;33;50;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;2;2060;100;24;24;0;0;100;1898;162;78;21;59;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;Totalt i retning Fylkeshuset;2222;100;24;24;0;0;100;2096;126;42;33;50;1;1;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;Totalt i retning Langnestunnelen;2060;100;24;24;0;0;100;1898;162;78;21;59;4;4;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;Totalt;4282;100;24;24;0;0;100;3994;288;120;54;109;5;5;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;08.08.2022;1;5120;100;24;24;0;0;100;4756;364;120;173;64;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;08.08.2022;2;4886;100;24;24;0;0;100;4442;444;199;155;79;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;08.08.2022;Totalt i retning Fylkeshuset;5120;100;24;24;0;0;100;4756;364;120;173;64;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;08.08.2022;Totalt i retning Langnestunnelen;4886;100;24;24;0;0;100;4442;444;199;155;79;11;11;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-08T00:00+02:00;2022-08-09T00:00+02:00;08.08.2022;Totalt;10006;100;24;24;0;0;100;9198;808;319;328;143;18;18;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;09.08.2022;1;5147;100;24;24;0;0;100;4758;389;121;187;66;15;15;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;09.08.2022;2;4964;100;24;24;0;0;100;4477;487;212;171;91;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;09.08.2022;Totalt i retning Fylkeshuset;5147;100;24;24;0;0;100;4758;389;121;187;66;15;15;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;09.08.2022;Totalt i retning Langnestunnelen;4964;100;24;24;0;0;100;4477;487;212;171;91;13;13;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-09T00:00+02:00;2022-08-10T00:00+02:00;09.08.2022;Totalt;10111;100;24;24;0;0;100;9235;876;333;358;157;28;28;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;10.08.2022;1;5180;100;24;24;0;0;100;4806;374;122;170;70;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;10.08.2022;2;5110;100;24;24;0;0;100;4607;503;213;188;86;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;10.08.2022;Totalt i retning Fylkeshuset;5180;100;24;24;0;0;100;4806;374;122;170;70;12;12;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;10.08.2022;Totalt i retning Langnestunnelen;5110;100;24;24;0;0;100;4607;503;213;188;86;16;16;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-10T00:00+02:00;2022-08-11T00:00+02:00;10.08.2022;Totalt;10290;100;24;24;0;0;100;9413;877;335;358;156;28;28;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;11.08.2022;1;5173;100;24;24;0;3;99,94;4775;395;135;189;61;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;11.08.2022;2;4946;100;24;24;0;2;99,96;4469;475;187;186;88;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;11.08.2022;Totalt i retning Fylkeshuset;5172;100;24;24;0;3;99,94;4775;394;134;189;61;10;10;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;11.08.2022;Totalt i retning Langnestunnelen;4947;100;24;24;0;2;99,96;4469;476;188;186;88;14;14;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-11T00:00+02:00;2022-08-12T00:00+02:00;11.08.2022;Totalt;10119;100;24;24;0;5;99,95;9244;870;322;375;149;24;24;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;12.08.2022;1;5487;100;24;24;0;2;99,96;5165;320;100;141;70;9;9;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;12.08.2022;2;5208;100;24;24;0;6;99,88;4779;423;204;127;85;7;7;0
71291V1125935;Sentrumstangenten;FV862 S1D10 m791;2022-08-12T00:00+02:00;2022-08-13T00:00+02:00;12.08.2022;Totalt i retning Fylkeshuset;5486;100;24;24;0;1;99,98;5165;320;100;141;70;9;9;0
