Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;Totalt;117;100;24;24;0;117;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;1;47;100;24;24;0;47;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;2;41;100;24;24;0;41;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt i retning Bergli/Hamna;41;100;24;24;0;41;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt i retning X Ørnevegen/Ringvegen;47;100;24;24;0;47;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt;88;100;24;24;0;88;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;1;13;100;24;24;0;13;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;2;18;100;24;24;0;18;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt i retning Bergli/Hamna;18;100;24;24;0;18;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt i retning X Ørnevegen/Ringvegen;13;100;24;24;0;13;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt;31;100;24;24;0;31;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;1;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;2;11;100;24;24;0;11;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt i retning Bergli/Hamna;11;100;24;24;0;11;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt i retning X Ørnevegen/Ringvegen;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt;21;100;24;24;0;21;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;1;58;100;24;24;0;58;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;2;55;100;24;24;0;55;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt i retning Bergli/Hamna;55;100;24;24;0;55;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt i retning X Ørnevegen/Ringvegen;58;100;24;24;0;58;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt;113;100;24;24;0;113;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;1;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;2;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt i retning Bergli/Hamna;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt i retning X Ørnevegen/Ringvegen;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt;109;100;24;24;0;109;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;1;51;100;24;24;0;51;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;2;54;100;24;24;0;54;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt i retning Bergli/Hamna;54;100;24;24;0;54;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt i retning X Ørnevegen/Ringvegen;51;100;24;24;0;51;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt;105;100;24;24;0;105;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;1;35;100;24;24;0;35;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;2;42;100;24;24;0;42;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt i retning Bergli/Hamna;42;100;24;24;0;42;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt i retning X Ørnevegen/Ringvegen;35;100;24;24;0;35;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt;77;100;24;24;0;77;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;1;34;100;24;24;0;34;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;2;40;100;24;24;0;40;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt i retning Bergli/Hamna;40;100;24;24;0;40;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt i retning X Ørnevegen/Ringvegen;34;100;24;24;0;34;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt;74;100;24;24;0;74;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;1;19;100;24;24;0;19;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;2;16;100;24;24;0;16;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt i retning Bergli/Hamna;16;100;24;24;0;16;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt i retning X Ørnevegen/Ringvegen;19;100;24;24;0;19;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt;35;100;24;24;0;35;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;1;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;2;12;100;24;24;0;12;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt i retning Bergli/Hamna;12;100;24;24;0;12;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt i retning X Ørnevegen/Ringvegen;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt;22;100;24;24;0;22;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;19.12.2022;1;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;19.12.2022;2;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;19.12.2022;Totalt i retning Bergli/Hamna;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;19.12.2022;Totalt i retning X Ørnevegen/Ringvegen;49;100;24;24;0;49;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;19.12.2022;Totalt;102;100;24;24;0;102;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;20.12.2022;1;55;100;24;24;0;55;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;20.12.2022;2;63;100;24;24;0;63;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;20.12.2022;Totalt i retning Bergli/Hamna;63;100;24;24;0;63;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;20.12.2022;Totalt i retning X Ørnevegen/Ringvegen;55;100;24;24;0;55;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;20.12.2022;Totalt;118;100;24;24;0;118;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;21.12.2022;1;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;21.12.2022;2;48;100;24;24;0;48;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;21.12.2022;Totalt i retning Bergli/Hamna;48;100;24;24;0;48;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;21.12.2022;Totalt i retning X Ørnevegen/Ringvegen;53;100;24;24;0;53;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;21.12.2022;Totalt;101;100;24;24;0;101;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;22.12.2022;1;34;100;24;24;0;34;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;22.12.2022;2;38;100;24;24;0;38;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;22.12.2022;Totalt i retning Bergli/Hamna;38;100;24;24;0;38;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;22.12.2022;Totalt i retning X Ørnevegen/Ringvegen;34;100;24;24;0;34;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;22.12.2022;Totalt;72;100;24;24;0;72;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;23.12.2022;1;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;23.12.2022;2;24;100;24;24;0;24;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;23.12.2022;Totalt i retning Bergli/Hamna;24;100;24;24;0;24;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;23.12.2022;Totalt i retning X Ørnevegen/Ringvegen;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;23.12.2022;Totalt;41;100;24;24;0;41;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;24.12.2022;1;2;100;24;24;0;2;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;24.12.2022;2;2;100;24;24;0;2;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;24.12.2022;Totalt i retning Bergli/Hamna;2;100;24;24;0;2;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;24.12.2022;Totalt i retning X Ørnevegen/Ringvegen;2;100;24;24;0;2;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;24.12.2022;Totalt;4;100;24;24;0;4;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;25.12.2022;1;7;100;24;24;0;7;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;25.12.2022;2;6;100;24;24;0;6;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;25.12.2022;Totalt i retning Bergli/Hamna;6;100;24;24;0;6;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;25.12.2022;Totalt i retning X Ørnevegen/Ringvegen;7;100;24;24;0;7;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;25.12.2022;Totalt;13;100;24;24;0;13;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;26.12.2022;1;14;100;24;24;0;14;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;26.12.2022;2;13;100;24;24;0;13;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;26.12.2022;Totalt i retning Bergli/Hamna;13;100;24;24;0;13;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;26.12.2022;Totalt i retning X Ørnevegen/Ringvegen;14;100;24;24;0;14;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;26.12.2022;Totalt;27;100;24;24;0;27;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;27.12.2022;1;25;100;24;24;0;25;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;27.12.2022;2;25;100;24;24;0;25;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;27.12.2022;Totalt i retning Bergli/Hamna;25;100;24;24;0;25;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;27.12.2022;Totalt i retning X Ørnevegen/Ringvegen;25;100;24;24;0;25;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;27.12.2022;Totalt;50;100;24;24;0;50;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;28.12.2022;1;15;100;24;24;0;15;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;28.12.2022;2;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;28.12.2022;Totalt i retning Bergli/Hamna;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;28.12.2022;Totalt i retning X Ørnevegen/Ringvegen;15;100;24;24;0;15;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;28.12.2022;Totalt;32;100;24;24;0;32;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;29.12.2022;1;29;100;24;24;0;29;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;29.12.2022;2;27;100;24;24;0;27;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;29.12.2022;Totalt i retning Bergli/Hamna;27;100;24;24;0;27;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;29.12.2022;Totalt i retning X Ørnevegen/Ringvegen;29;100;24;24;0;29;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;29.12.2022;Totalt;56;100;24;24;0;56;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;30.12.2022;1;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;30.12.2022;2;22;100;24;24;0;22;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;30.12.2022;Totalt i retning Bergli/Hamna;22;100;24;24;0;22;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;30.12.2022;Totalt i retning X Ørnevegen/Ringvegen;17;100;24;24;0;17;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;30.12.2022;Totalt;39;100;24;24;0;39;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;1;14;100;24;24;0;14;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;2;16;100;24;24;0;16;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt i retning Bergli/Hamna;16;100;24;24;0;16;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt i retning X Ørnevegen/Ringvegen;14;100;24;24;0;14;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;31.12.2022;Totalt;30;100;24;24;0;30;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;2;11;100;24;24;0;11;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning Bergli/Hamna;11;100;24;24;0;11;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt i retning X Ørnevegen/Ringvegen;10;100;24;24;0;10;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;Totalt;21;100;24;24;0;21;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;1;46;100;24;24;0;46;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2;46;100;24;24;0;46;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning Bergli/Hamna;46;100;24;24;0;46;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt i retning X Ørnevegen/Ringvegen;46;100;24;24;0;46;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;Totalt;92;100;24;24;0;92;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;1;57;100;24;24;0;57;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2;54;100;24;24;0;54;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning Bergli/Hamna;54;100;24;24;0;54;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt i retning X Ørnevegen/Ringvegen;57;100;24;24;0;57;0;-;-;-;-;-;-;-;-
77458B2378328;Ringvegen;KV30790 S2D1 m4402;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;Totalt;111;100;24;24;0;111;0;-;-;-;-;-;-;-;-
